DATETIME,OPEN,HIGH,LOW,CLOSE,VOLUME
2020-10-14,1.6945600509643557,1.6945600509643557,1.064818024635315,1.1858060359954834,94692273
2020-10-15,1.1779290437698364,1.2492250204086304,1.0887800455093384,1.1255569458007812,34933419
2020-10-16,1.1246010065078735,1.1517109870910645,0.81454998254776,0.8175110220909119,37020875
2020-10-17,0.8175110220909119,0.853754997253418,0.7272239923477173,0.808135986328125,23630173
2020-10-18,0.8090370297431946,0.8732600212097168,0.80205899477005,0.8716740012168884,14376473
2020-10-19,0.871258020401001,0.871258020401001,0.7734950184822083,0.8003659844398499,12526817
2020-10-20,0.7998579740524292,0.8100110292434692,0.6726610064506531,0.6760609745979309,13390242
2020-10-21,0.6761850118637085,0.7465590238571167,0.674356997013092,0.7014060020446777,12835213
2020-10-22,0.7016580104827881,0.7868580222129822,0.7016580104827881,0.7492340207099915,11632895
2020-10-23,0.7493069767951965,0.7526119947433472,0.6891880035400391,0.7283080220222473,8050408
2020-10-24,0.7283080220222473,0.7539520263671875,0.7073529958724976,0.7390739917755127,7326431
2020-10-25,0.7390739917755127,0.8495680093765259,0.7279260158538818,0.8463649749755859,17602175
2020-10-26,0.8463649749755859,0.8463649749755859,0.7448639869689941,0.7793570160865784,14529440
2020-10-27,0.7793570160865784,0.8019009828567505,0.7477539777755737,0.7575460076332092,10473272
2020-10-28,0.7575460076332092,0.7765129804611206,0.6811739802360535,0.699118971824646,11024111
2020-10-29,0.6990870237350464,0.7229869961738586,0.6711819767951965,0.6900820136070251,7592469
2020-10-30,0.6900820136070251,0.7028380036354065,0.6176999807357788,0.6316710114479065,11372428
2020-10-31,0.6316710114479065,0.6541640162467957,0.6189579963684082,0.6336560249328613,3374594
2020-11-01,0.6336560249328613,0.6550750136375427,0.6000999808311462,0.6342960000038147,5407189
2020-11-02,0.6342960000038147,0.6469330191612244,0.6052669882774353,0.606673002243042,16813813
2020-11-03,0.606673002243042,0.6123980283737183,0.5574700236320496,0.5616660118103027,1086987
2020-11-04,0.5616660118103027,0.5642840266227722,0.5259640216827393,0.5342100262641907,6449745
2020-11-05,0.5342100262641907,0.7166290283203125,0.5329350233078003,0.6922789812088013,19017738
2020-11-06,0.6925119757652283,0.7622900009155273,0.6891520023345947,0.7182109951972961,14062990
2020-11-07,0.7182109951972961,0.787979006767273,0.673462986946106,0.6968700289726257,14092056
2020-11-08,0.6968709826469421,0.8273559808731079,0.6849949955940247,0.8151969909667969,11126529
2020-11-09,0.8151999711990356,0.9261239767074584,0.8013280034065247,0.9129040241241456,16478134
2020-11-10,0.9128869771957396,0.9706339836120604,0.8827319741249084,0.9435359835624696,21560515
2020-11-11,0.943530023097992,0.9897980093955994,0.8582209944725037,0.8623359799385071,14450324
2020-11-12,0.862326979637146,0.8777890205383301,0.7601630091667175,0.7884060144424438,13343145
2020-11-13,0.7884060144424438,0.9132689833641052,0.7797070145606995,0.8993679881095886,20365195
2020-11-14,0.8993679881095886,0.9037060141563416,0.8237429857254028,0.870872974395752,17048214
2020-11-15,0.8708770275115967,0.8849650025367737,0.7980239987373352,0.8268010020256042,23586785
2020-11-16,0.8268010020256042,0.8985610008239746,0.8198530077934265,0.8667790293693542,16713699
2020-11-17,0.917515993118286,0.9801869988441468,0.8900219798088074,0.9284319877624512,39282785
2020-11-18,0.928202986717224,0.9429619908332824,0.7941830158233643,0.8323119878768921,33744128
2020-11-19,0.8322950005531311,0.8758869767189026,0.8048660159111023,0.8449699878692627,10825930
2020-11-20,0.8449680209159851,0.940904974937439,0.8352710008621216,0.9375590085983276,27528672
2020-11-21,0.937551975250244,1.202633023262024,0.937551975250244,1.181947946548462,86779207
2020-11-22,1.1819499731063845,1.181988000869751,1.0005470514297483,1.0710769891738892,27813149
2020-11-23,1.0709819793701172,1.2051479816436768,1.0553699731826782,1.170093059539795,40960416
2020-11-24,1.1702549457550049,1.290822982788086,1.14136803150177,1.2415449619293213,50191465
2020-11-25,1.2416770458221436,1.2982269525527954,1.081460952758789,1.1072709560394287,26504409
2020-11-26,1.106963038444519,1.1286029815673828,0.9063860177993774,1.0061299800872805,70643865
2020-11-27,1.0070940256118774,1.0514789819717407,0.9425609707832336,0.9966440200805664,32146496
2020-11-28,0.9966179728507996,1.037513017654419,0.9614819884300232,1.021968960762024,21095716
2020-11-29,1.0219470262527466,1.0434279441833496,0.9925040006637572,1.0145939588546753,19269022
2020-11-30,1.01452898979187,1.0954879522323608,1.00627601146698,1.0760780572891235,24145337
2020-12-01,1.0768250226974487,1.1302980184555054,0.9968900084495544,1.0601049661636353,65515679
2020-12-02,1.059533953666687,1.1966840028762815,1.0310779809951782,1.1752500534057615,40593260
2020-12-03,1.1752179861068726,1.1928859949111938,1.1381490230560305,1.1555609703063965,10770456
2020-12-04,1.1556040048599243,1.2213339805603027,1.0944709777832031,1.1041259765625,19687326
2020-12-05,1.1032899618148804,1.142045021057129,1.0223029851913452,1.1128300428390503,24940202
2020-12-06,1.1128209829330444,1.1227550506591797,1.013437032699585,1.0346879959106443,12028258
2020-12-07,1.034904956817627,1.0494530200958252,1.0101360082626345,1.011502027511597,9082075
2020-12-08,1.012030005455017,1.0221179723739624,0.919634997844696,0.9315829873085022,7166604
2020-12-09,0.9321569800376892,1.0104570388793943,0.914538025856018,0.9974629878997804,20790531
2020-12-10,0.9972299933433532,1.0413999557495115,0.9557679891586304,0.9557679891586304,11182498
2020-12-11,0.9563279747962952,0.956650972366333,0.8697810173034668,0.8720510005950928,10713460
2020-12-12,0.8692139983177185,0.9269310235977172,0.8692139983177185,0.918159008026123,5661482
2020-12-13,0.9190580248832704,0.9784200191497804,0.9187189936637878,0.9516299962997437,5807378
2020-12-14,0.9520710110664368,1.007588028907776,0.9432160258293152,0.9933099746704102,5692614
2020-12-15,0.9933180212974548,1.0183279514312744,0.9775450229644777,1.008167028427124,6029516
2020-12-16,1.0075960159301758,1.0460580587387085,0.964489996433258,1.0460519790649414,11092487
2020-12-17,1.045894980430603,1.0676319599151611,0.9871619939804076,0.993628978729248,11687668
2020-12-18,0.9936180114746094,1.019219994544983,0.9742469787597656,1.004101037979126,7282507
2020-12-19,1.0044100284576416,1.1199109554290771,0.9953449964523317,1.0479129552841189,12044621
2020-12-20,1.0480719804763794,1.0753819942474363,1.0252670049667358,1.0575040578842163,10517244
2020-12-21,1.0575189590454102,1.6417800188064575,1.0456629991531372,1.2201770544052124,106415276
2020-12-22,1.219269037246704,1.2349109649658203,1.0811339616775513,1.1589239835739136,15117483
2020-12-23,1.1588619947433472,1.1800440549850464,0.9094129800796508,0.957535982131958,18757954
2020-12-24,0.9582859873771667,1.0758240222930908,0.9160550236701964,1.0606290102005005,7443455
2020-12-25,1.060968041419983,1.076151967048645,0.9968780279159546,1.0198479890823364,11210256
2020-12-26,1.0198060274124146,1.0617530345916748,0.9853919744491576,1.0216439962387085,11186154
2020-12-27,1.021752953529358,1.241786003112793,0.9988589882850648,1.1954100131988523,28415925
2020-12-28,1.1967509984970093,1.2445789575576782,1.1566970348358154,1.219959020614624,25204191
2020-12-29,1.221390962600708,1.236230969429016,1.1029189825057983,1.1653419733047483,19088000
2020-12-30,1.1642450094223022,1.262773036956787,1.1642450094223022,1.208508014678955,21126854
2020-12-31,1.2077460289001465,1.4175390005111694,1.1720850467681885,1.3943150043487549,28701268
